,Unnamed: 0,cast_id,character,credit_id,gender,id,name,order,profile_path,movies,appearance,budget_array
33468,33468,3,Claudius,52fe434d9251416c7500b3a1,2,27554,Alan Bates,2,/fgfhPgDgFgw1h1FnuCnEcoYsgwp.jpg,"[10264, 18929, 5279, 2637, 4614, 26639, 21868, 33851, 66027, 16323, 17685, 41488, 67022, 10604, 36194, 118121, 54302, 34282, 38731, 42719, 3469, 48131, 87267, 33765, 65035, 67750, 19496, 44488, 143547, 137984, 32528, 143839, 158741, 106618, 123628, 120729, 198491, 154399, 54583, 277396, 18098]",41,"[0, 0, 19800000, 32000000, 68000000, 0, 0, 6000000, 1250000, 9250000, 0, 0, 0, 783000, 100000, 0, 0, 0, 2515000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 500000, 0, 0]"
33522,33522,15,Dr. Susan Charles,52fe45069251416c750492ad,1,26490,Fiona Lewis,5,/iGyGj6bVRqjAJpUs94Ye3V7cJvv.jpg,"[12611, 2614, 3053, 18250, 86889, 47892, 40041, 46460, 71996, 67298, 30341, 99802]",12,"[5500000, 0, 2000000, 75000, 0, 0, 0, 0, 0, 0, 0, 0]"
33563,33563,2,Lorraine Minosa,52fe44c3c3a368484e0359a1,1,20418,Jan Sterling,1,/eeWVkgt1f4xjzhrei6ctkkSGdb4.jpg,"[25364, 85058, 28528, 62000, 17761, 43116, 66043, 1984, 26758, 43396, 19170, 25549, 29381, 108232, 25564, 29254, 43351, 65014]",18,"[1821052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33566,33566,11,Deputy Sheriff,52fe44c3c3a368484e0359c5,2,89582,Gene Evans,10,/3DaLkR2GUoRHF1XryHAw4aZt1bY.jpg,"[25364, 43342, 9660, 121703, 5921, 11577, 23330, 11574, 25504, 22112, 27277, 25473, 61564, 46875, 46872, 23097, 26242, 72648, 262988, 22924, 111421, 48409, 38611, 111477, 61431, 101030, 43093]",27,"[1821052, 0, 0, 0, 0, 4638783, 3716946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33569,33569,53,Indian Copy Boy (uncredited),57890c23c3a36836c0002199,2,127032,Iron Eyes Cody,17,/clpm9HMt91vJCiEl2JmfHm5GM6B.jpg,"[25364, 18935, 17804, 5921, 14676, 42640, 30801, 43837, 35561, 37292, 50155, 28435, 94854, 43804, 112674, 41604, 94201, 109933, 43880, 105536, 33541, 33541, 89645, 130098]",24,"[1821052, 3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33571,33571,58,Sad-Faced Man (uncredited),57890d539251411ed40023c8,0,30849,William Fawcett,22,/4IWcWzlR34zzejjRpALE1Sifs2e.jpg,"[25364, 29586, 13671, 19968, 108232, 93560, 136966, 3149, 53187, 43094, 207178, 204994, 28775]",13,"[1821052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33580,33580,5,Lily,52fe4225c3a36847f800783b,1,2433,Miriam  Hopkins,0,/rSq0LHko8E7L2rKv3QK9ZH5iGzH.jpg,"[195, 20139, 31602, 55086, 28571, 3019, 54569, 43358, 76499, 43888, 77210, 31409, 17836, 108232, 111623, 27986, 44919, 120657, 5744, 259325, 111582, 158811]",22,"[0, 0, 0, 0, 2600000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33581,33581,6,Mariette Colet,52fe4225c3a36847f800783f,1,2434,Kay Francis,1,/g1jkxUQpjucwWczcFRMX8Km8OmV.jpg,"[195, 20625, 13634, 132883, 120843, 50078, 104439, 162284, 92352, 129535, 97767, 60140, 136525, 106821, 50107, 186691, 174762, 33030, 176627, 95724, 178341, 95137, 27966, 127146]",24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33582,33582,15,Waiter,53cc0359c3a368776d0018d5,0,106091,George Humbert,8,/cVo8bxLicAiRuTdOurnnfW6TwAp.jpg,"[195, 28345, 27973, 23101, 37698, 100894, 31148, 72608, 94182, 119094, 43810, 18705, 82239, 53527, 131944, 75770, 106495, 215736, 157898]",19,"[0, 0, 300000, 500000, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33653,33653,27,Timmy,58c2aa3ac3a36842c6010c41,2,27031,Tim Griffin,17,/hwGjdnFT8MAowE4oYsIGQovqUsD.jpg,"[10571, 18408, 2502, 7191, 4942, 1726, 13475, 10313, 55720, 59965, 48038, 134597, 190859, 256347, 328425, 72912, 302699, 333354]",18,"[16000000, 0, 75000000, 25000000, 58000000, 140000000, 150000000, 24000000, 10000000, 35000000, 0, 0, 58800000, 0, 5000000, 0, 50000000, 0]"
33682,33682,68,Dancer,58c2b91dc3a36842e8011030,1,1752319,Becca Sweitzer,58,/3gLH3sTliwqictkNoxAZ0B5t8fw.jpg,"[10571, 11397, 818, 31246, 10715, 9384, 11247, 2976, 4723, 7446, 44594, 119675, 313369]",13,"[16000000, 16000000, 63000000, 12000000, 80000000, 60000000, 19000000, 50000000, 17000000, 92000000, 0, 23000000, 30000000]"
33702,33702,12,O'lis,52fe44579251416c9100d3d3,2,27460,Guillermo Toledo,6,/f8VUV8GkS0q3c4zv3HsnbKWeyF2.jpg,"[31023, 10856, 2722, 189332, 9534, 84797, 39172, 144789, 234155, 54148, 135696, 153561]",12,"[3000000, 0, 0, 0, 6000000, 0, 0, 5000000, 0, 0, 0, 0]"
33727,33727,20,Madame Verdurin,584c116292514133a800aae7,1,3536,Marie-France Pisier,11,/ev1Z86iGonOJ8v3yGR7alaak0gg.jpg,"[47439, 71524, 5558, 5618, 259, 27019, 14654, 80844, 90908, 140101, 64983, 15086, 51259, 61663, 256, 51213, 91901, 64386]",18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33743,33743,30,William Martin,52fe432dc3a36847f804051f,2,33235,Logan Lerman,18,/rVEMjsL61QJapSRKPZBpaGwA3iH.jpg,"[2024, 3981, 11091, 1954, 18276, 3594, 5176, 13243, 18501, 26820, 32657, 52451, 84892, 111969, 76285, 86834, 228150, 340611]",18,"[110000000, 70000000, 48000000, 13000000, 0, 30000000, 55000000, 5000000, 50000000, 0, 95000000, 75000000, 13000000, 0, 90000000, 125000000, 68000000, 0]"
33745,33745,25,Left-Wing Student,5854804f92514146c90249f9,1,40036,Taraji P. Henson,18,/rxnEvzGlRBsE94s7lC4cMAiLluH.jpg,"[17711, 16161, 167177, 10476, 8292, 15363, 7516, 6535, 15450, 4922, 26367, 14834, 35056, 38575, 59861, 55632, 67660, 65650, 184098, 136835, 284296, 44862, 387893, 161143, 257440, 381284]",26,"[76000000, 16000000, 0, 8000000, 45000000, 0, 17000000, 0, 0, 150000000, 0, 0, 55000000, 40000000, 30000000, 0, 12000000, 6000000, 24000000, 13200000, 0, 0, 0, 0, 16500000, 25000000]"
33758,33758,11,Ruth,52fe44e9c3a368484e03de03,1,15736,Sylvia Syms,8,/zgwrYcEL7JtnxyL0xRpl06UcufT.jpg,"[25993, 18683, 43028, 10735, 42017, 16284, 45608, 36583, 54804, 1165, 22447, 102488, 35395, 185147, 89092, 119687, 261419, 152393, 127688, 89242, 52960]",21,"[0, 0, 0, 0, 0, 0, 0, 115, 0, 15000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0]"
33787,33787,1,Roland 'Rollie' Tyler,52fe453bc3a36847f80c35fb,2,29092,Bryan Brown,0,/dwhct5TthRMhCi77hXzHO0NBDdX.jpg,"[9873, 16820, 13783, 7520, 10130, 59066, 5966, 34151, 34748, 29584, 13428, 22242, 69069, 30944, 6972, 18117, 35044, 28512, 29483, 44732, 2966, 88285, 69792, 232462, 50416, 29582, 237756, 53875, 205584, 283552, 403570]",31,"[0, 16400000, 107, 20000000, 22000000, 0, 42000000, 0, 0, 25000000, 0, 0, 1380000, 0, 130000000, 0, 0, 0, 4300000, 0, 0, 0, 0, 0, 0, 600000, 0, 0, 140000000, 20000000, 0]"
33842,33842,7,Helen Wood,52fe4575c3a368484e05c661,1,46636,Dagmar Lassander,1,/3FAkdrwEpPW0ypLQp37EF5WXooU.jpg,"[28050, 28794, 42008, 92751, 100812, 78566, 136576, 127092, 99449, 92233, 26503, 11055, 28820]",13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33844,33844,10,Alice Norton,52fe4575c3a368484e05c66d,1,24493,Femi Benussi,4,/i8r9ePuoQX1KM3hs1WRHWhNwEZx.jpg,"[28050, 33954, 11226, 22758, 121611, 61462, 105114, 63026, 5519, 28489, 59871, 332757]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33846,33846,12,Vences,52fe4575c3a368484e05c675,2,30900,Luciano Pigozzi,6,/iSitmgdtPylwSkX9efVaTJLVfSa.jpg,"[28050, 24167, 38219, 27636, 5485, 28055, 43100, 28131, 30901, 28592, 78566, 29167, 94744, 230606, 53623, 52808, 28489, 97987, 46567, 270585, 52721, 28064, 27909, 150839, 101444, 98027, 77165, 96133, 115042, 44444, 86251, 113936, 3159]",33,"[0, 0, 0, 66500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33850,33850,5,"Narrator / Characters (segment ""The Whale Who Wanted to Sing at the Met"") (voice)",52fe43e2c3a368484e003cc9,2,78847,Nelson Eddy,0,/aO3WMMqtgE7yDrFLSh6lc1ji1MN.jpg,"[20343, 15855, 33740, 74719, 77448, 43600, 43853, 43849, 43894, 43862, 94209, 121695, 197737, 43151, 43880]",15,"[68, 1500000, 0, 0, 0, 923, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33867,33867,12,Eli Hobbs,52fe48be9251416c750b1d71,2,34347,Hugh Herbert,7,/fQz73F4uiu09wQwnDOPdJydeqrE.jpg,"[90980, 19075, 43892, 28432, 43903, 19136, 38726, 132883, 62567, 43501, 76382, 119564, 50675, 245984, 44668, 170234, 130452, 215299, 74604, 98398, 29286, 36789, 188001, 53598]",24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176000, 0, 0, 0]"
33870,33870,38,Harry James,58472495c3a368141100122f,2,1227384,Harry James,13,/3XEETAHX5n1dTQcyrhk1BsHd0MF.jpg,"[90980, 10297, 36912, 28333, 77448, 94854, 80941, 43546, 42886, 121975, 43311, 97829, 217185, 175171]",14,"[0, 0, 0, 0, 0, 0, 0, 2361000, 0, 0, 0, 0, 0, 0]"
33871,33871,39,Ashton Carrington,5947a3fdc3a368171b03894d,2,125364,Victor Moore,14,/3RGlxzidWsI2jADCoy9W1EQek6e.jpg,"[90980, 10653, 20325, 41059, 24004, 43176, 52844, 57698, 179085, 75950, 111570, 108220]",12,"[0, 1800000, 886000, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33883,33883,24,Harry Chamberlain,52fe466b9251416c91053d9d,2,39753,Hugh O'Brian,4,/52gQPgr7XomjM0pu6kMT0sOHYFG.jpg,"[37744, 21468, 9493, 12584, 4879, 42328, 60539, 82962, 99224, 43384, 108282, 149725, 205004, 38808, 130100, 107427, 149895, 121197]",18,"[0, 0, 15000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33897,33897,21,Girl with Joint,57af2a5d92514172f4002892,1,25702,Rhona Mitra,9,/5iaixWY0qTK9ouHA1wmlXi3t0ie.jpg,"[12706, 9383, 10461, 11529, 11615, 1792, 29979, 5470, 9298, 3594, 7485, 14219, 13460, 12437, 38850, 41558, 72784, 13590, 114594, 32528, 22162, 402331]",22,"[0, 95000000, 63600000, 30000000, 50000000, 55000000, 0, 20000000, 0, 30000000, 61000000, 0, 30000000, 35000000, 2000000, 0, 14000000, 0, 0, 0, 0, 0]"
33898,33898,2,Rusty Duritz,52fe43b5c3a36847f80695f7,2,35654,Spencer Breslin,1,/fSGyIarLUn921pkFek9ozct4sn1.jpg,"[4244, 16690, 9021, 10588, 4599, 10067, 14113, 13767, 8645, 111969, 206192, 71887, 334028, 159201]",14,"[65000000, 20000000, 65000000, 0, 50000000, 50000000, 35000000, 12000000, 60000000, 0, 0, 0, 0, 0]"
33930,33930,77,Russ' Son (uncredited),58583f4ac3a36806a70528eb,2,168875,Gary Weeks,56,/eZNvAf6RaRs0bYrc6lzTzXXuBSC.jpg,"[4244, 109431, 157386, 75735, 168530, 56743, 227719, 238615, 107257, 290250, 402529, 381284, 337339, 413349]",14,"[65000000, 35000000, 2500000, 0, 25000000, 0, 12000000, 26000000, 0, 50000000, 45000000, 25000000, 250000000, 0]"
33944,33944,12,Patricia,52fe42e6c3a36847f802b42f,1,15197,Sarah Miles,2,/xsGOmzW67NTLPpTMrzyegq22CQl.jpg,"[1052, 32054, 42987, 1815, 30789, 38953, 92298, 10338, 80382, 42472, 60041, 49789, 170315, 168976, 87628]",15,"[0, 0, 0, 0, 0, 0, 0, 5600000, 0, 0, 5300000, 0, 0, 0, 0]"
33947,33947,17,Ron,52fe42e6c3a36847f802b443,2,15202,Peter Bowles,7,/hNwYfBMeGG1bYnuWOODogRnw7Ax.jpg,"[1052, 16180, 42193, 69526, 13802, 8848, 32615, 20497, 248212, 66945, 143769, 106618]",12,"[0, 0, 0, 0, 0, 20000000, 0, 0, 0, 0, 0, 0]"
33953,33953,9,Mr. Smith,52fe43ecc3a368484e00631b,2,82613,Juano Hernández,7,/9hFMZK3SC9znbY2yHAcKWdSHSjR.jpg,"[20540, 18030, 5928, 34732, 37954, 43040, 80572, 111390, 114083, 34623, 248469, 74529, 67521, 83132, 92189]",15,"[500000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33957,33957,12,David Turner,57f4731ac3a3680559000f78,2,184581,Hamish Linklater,0,/l6nAyT4ZqNq7fOAfB0I9Qi4xpzH.jpg,"[23655, 28730, 9738, 54662, 44833, 100529, 109410, 152790, 229297, 321030, 275210, 318846, 305309, 305642, 32228]",15,"[0, 0, 100000000, 1000000, 209000000, 0, 40000000, 0, 16800000, 0, 0, 28000000, 0, 5000000, 0]"
33976,33976,25,Sergeant Channahon,57f473ff9251411c71000fde,2,17039,Nick Offerman,22,/mycTNCHzvPY6Alpuw1jzeIjpEX3.jpg,"[23655, 11892, 10012, 10040, 187, 9867, 13198, 10313, 46503, 64688, 80304, 84341, 97609, 156700, 138832, 157360, 126319, 137106, 99367, 187017, 278878, 152756, 250114, 232572, 308369, 86835, 285270, 256924, 159824, 340255, 25451, 278154, 310307, 335797, 411873, 425751]",36,"[0, 50000000, 35000000, 0, 40000000, 0, 0, 24000000, 0, 42000000, 0, 500000, 0, 0, 37000000, 1000000, 12516654, 60000000, 0, 50000000, 0, 0, 0, 8000000, 0, 0, 0, 10000000, 80000000, 0, 0, 105000000, 25000000, 75000000, 0, 0]"
33981,33981,4,Logan / Wolverine,52fe45fe9251416c910457ad,2,6968,Hugh Jackman,1,/oOqun0BhA1rLXOi7Q1WdvXAkmW.jpg,"[36657, 12658, 9705, 11232, 36658, 7131, 36668, 512, 1381, 1124, 11619, 9836, 84242, 13018, 6972, 2080, 38931, 49538, 58882, 39254, 75301, 79697, 81188, 82695, 87818, 76170, 146233, 127585, 181533, 198184, 246655, 308369, 266647, 305091, 7092, 319888, 27074, 68044, 263115]",39,"[75000000, 23000000, 102000000, 0, 110000000, 160000000, 210000000, 4000000, 35000000, 40000000, 149000000, 100000000, 0, 25000000, 130000000, 150000000, 0, 160000000, 134005, 110000000, 0, 0, 145000000, 61000000, 6000000, 120000000, 46000000, 250000000, 127000000, 49000000, 178000000, 0, 150000000, 0, 0, 23000000, 0, 0, 97000000]"
33985,33985,18,Rogue's Boyfriend,52fe45fe9251416c910457e5,2,81097,Shawn Roberts,14,/2pzr8yoBCOnDnaS0iUxraBfZ7SR.jpg,"[36657, 2017, 11081, 19423, 11683, 105299, 8247, 13025, 19840, 95140, 12201, 35791, 71679, 31046, 293205, 89888, 34734, 90118, 393659, 47971, 173897, 94532]",22,"[75000000, 12000000, 45000000, 0, 15000000, 500000, 85000000, 2000000, 18000000, 5000000, 80000000, 60000000, 65000000, 0, 0, 0, 0, 0, 0, 85000000, 40000000, 0]"
33986,33986,25,Bobby Drake / Iceman,53741ece0e0a267c67002a9d,2,11023,Shawn Ashmore,16,/n4XaAblagtaawSVArpGZ4BzrmKt.jpg,"[36657, 36658, 19803, 36668, 9813, 11152, 9795, 44363, 18166, 43919, 48008, 84226, 136850, 127585, 43749, 133241, 101669, 14660, 355193, 14008]",20,"[75000000, 110000000, 0, 210000000, 900000, 8000000, 0, 0, 0, 2500000, 0, 0, 0, 250000000, 0, 0, 11000000, 0, 0, 0]"
34006,34006,2,Adrien,52fe45c99251416c9103e52f,1,15010,Lori Heuring,1,/qyflsgjbPUV2fJPxHQGklenrWzg.jpg,"[36047, 1018, 9506, 97206, 7295, 8617, 173672, 10854, 23683, 72317, 72977, 30492, 64325, 185789]",14,"[15000000, 15000000, 75000000, 0, 0, 0, 625000, 0, 0, 0, 0, 0, 2000000, 0]"
34008,34008,14,Madison Elizabeth Frank,52fe4363c3a36847f80508a1,1,38425,Amber Valletta,7,/dTWPyaYyutizqtUX7BO58bzE5Uf.jpg,"[2655, 5994, 7288, 4599, 8488, 9335, 9784, 9963, 14001, 27683, 18501, 23172, 59006, 61016, 25320]",15,"[100000000, 60000000, 40000000, 50000000, 70000000, 32000000, 0, 20000000, 20000000, 0, 50000000, 28000000, 1000000, 0, 0]"
34019,34019,4,Luc,52fe453b9251416c9102bc0b,2,51325,Jérémie Renier,1,/l939A74W04uQ7CAqN7WLgLq19RV.jpg,"[33828, 6312, 11490, 4347, 8321, 12156, 8282, 8899, 33913, 15915, 51447, 63831, 8736, 221667, 110393, 85870, 45939, 42427, 336663, 36296, 340481, 382501, 451955]",23,"[0, 29000000, 0, 30000000, 15000000, 0, 0, 0, 0, 1500000, 0, 0, 0, 0, 0, 27563396, 0, 0, 0, 0, 0, 0, 0]"
34084,34084,14,Florindo,52fe4487c3a368484e02813d,2,27442,Renato Salvatori,10,/r8V3K1wup2hP7amy7zE1rFXAjfV.jpg,"[24167, 24382, 90974, 2721, 30636, 8422, 42617, 76452, 91487, 62789, 51092, 34184, 47251, 67657, 62036, 5839, 3935, 37765, 61829, 293395, 78812, 47096, 105693]",23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34093,34093,1,Lt. Harry 'Breaker' Morant,52fe459d9251416c7505c8e1,2,39188,Edward Woodward,0,/8tqo0UWDViaa7js1ZLKfi0ETzSp.jpg,"[13783, 16307, 19322, 42040, 13189, 251732, 4638, 123772, 66775, 59159, 71910, 149926, 26787, 21893]",14,"[107, 0, 0, 0, 0, 0, 12000000, 0, 0, 0, 0, 0, 28000000, 0]"
34130,34130,30,George,5834c8c8c3a3682ea100a94a,2,106805,Sidney Miller,15,/gfxbEbaQFDGAROPhXyhz79k2XAY.jpg,"[11624, 50073, 27983, 30707, 42390, 100894, 32610, 31148, 25551, 43790, 43819, 84971, 123961, 176627, 332079, 157898, 126127]",17,"[2000000, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34140,34140,24,Servant,538cdb64c3a368713c00339a,2,27443,Gérard Buhr,13,/wypCMZyhcrddkOxJkjVhoRGQTVt.jpg,"[11686, 26030, 4628, 89571, 4909, 46495, 3482, 4235, 42700, 114060, 59434, 140825, 55316, 72664]",14,"[3000000, 0, 0, 0, 0, 0, 5800000, 0, 0, 0, 0, 0, 0, 0]"
34168,34168,4,Alicia,52fe45d3c3a368484e0711d3,1,46853,Norma Aleandro,0,/ruXfZ1FlQFIWp0sD7ExDQBxM00N.jpg,"[29263, 31674, 19460, 78705, 127257, 65403, 191550, 42819, 71114, 29275, 86154]",11,"[0, 13000000, 0, 0, 0, 0, 5000000, 0, 0, 0, 0]"
34206,34206,4,Charles 'C.J.' Haskell,52fe47929251416c7509e4d1,2,83474,Charles Winninger,3,/fmbfytXqjpM1RNieEPAIGNFnydC.jpg,"[18702, 43828, 27686, 51394, 31548, 37650, 32610, 64142, 61648, 109539, 50307, 65503, 140281, 85504, 96771, 64143, 31445, 80918, 44323, 168031, 69204, 25507, 116712]",23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34207,34207,7,Jasper Backus,52fe47929251416c7509e4df,2,1046806,Frank Melton,5,,"[18702, 23627, 17136, 23024, 65503, 43821, 52517, 56558, 18851, 72638, 3936, 28753]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34208,34208,2,Tampopo,52fe448e9251416c75038e3b,1,70627,Nobuko Miyamoto,1,/87cCQByNL6oQ6nYMJpthhKXIWo.jpg,"[11830, 42011, 81296, 42095, 77124, 72834, 149871, 131739, 41962, 110283, 83183]",11,"[0, 0, 0, 0, 0, 0, 49300000, 0, 0, 0, 0]"
34209,34209,3,Gun,52fe448e9251416c75038e3f,2,3899,Ken Watanabe,2,/v8WQ5wCIZsnqVZn7jQveaDqurox.jpg,"[11830, 616, 272, 1904, 1251, 10946, 24418, 27205, 38407, 124905, 91314, 284053, 141819, 291351, 230628, 335988]",16,"[0, 140000000, 150000000, 85000000, 19000000, 15000000, 40000000, 160000000, 50000000, 160000000, 210000000, 0, 0, 0, 0, 260000000]"
34215,34215,20,Noodle-making master,52fe448e9251416c75038e93,0,123854,Yoshi Katô,11,,"[11830, 41471, 45713, 107643, 29268, 92670, 50696, 31297, 105470, 168295, 117212, 52980, 115572, 31743, 70412, 86520]",16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34218,34218,23,Old gentleman,52fe448e9251416c75038e9f,2,30772,Nobuo Nakamura,14,/jsE5pE0gsLaBwdgCdEYyCkys3nc.jpg,"[11830, 18148, 3782, 3777, 12493, 31217, 31589, 55192, 28272, 21490, 21967, 46493, 95503, 3146, 3160, 126432, 188684]",17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34219,34219,24,Supageti sensei,52fe448e9251416c75038ea3,1,108018,Mariko Okada,15,/r2c6eBfR4qaY29zfn7NrIGSN4uz.jpg,"[11830, 31372, 31374, 31378, 42011, 50759, 21967, 77285, 78117, 148371, 264393, 104241, 46493, 68715, 179868, 104374, 95240, 105833]",18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34227,34227,32,Sûpâ no shachô,52fe448e9251416c75038ec3,2,551776,Masahiko Tsugawa,23,/633dLRVqbMDgxqLy0LECRaFe4BB.jpg,"[11830, 42011, 41845, 81296, 42095, 86664, 111718, 88529, 315465, 232420, 41962, 110283, 83183]",13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34234,34234,31,Chantal,52fe44b69251416c7503e6ab,0,27102,Wanda Sykes,14,/pQ2Dw07FNLCurDxkkMrelqQhm0B.jpg,"[12107, 16300, 10615, 4379, 7518, 2295, 4474, 9907, 2698, 46195, 57800, 26251, 26250, 10010, 170752, 387893, 85693, 278154, 376659, 422878, 373569, 333106, 27631]",23,"[84000000, 0, 0, 43000000, 80000000, 5000000, 0, 51000000, 175000000, 90000000, 95000000, 0, 0, 0, 4000000, 0, 0, 105000000, 20000000, 0, 42000000, 0, 0]"
34238,34238,7,Adèle,52fe43679251416c7500f03b,1,65007,Vanessa Paradis,0,/78CpZ2bltGSuUiQerXbo3Y298eK.jpg,"[10401, 21189, 41211, 64340, 37533, 77459, 85033, 214030, 58058, 273169, 211166, 290825, 395985]",13,"[0, 0, 8700000, 0, 0, 25000000, 0, 0, 0, 5000000, 0, 5000000, 0]"
34250,34250,9,Darren,52fe44e09251416c9101feef,2,91494,Enzo Cilenti,6,/6dlgtWOJtgaMpR2Q4asUeqFBG5W.jpg,"[32640, 2750, 18088, 13373, 13802, 1738, 19833, 22824, 10197, 23514, 118340, 266856, 286217, 63971, 254302, 157422, 353326, 334521]",18,"[0, 0, 0, 0, 0, 70000000, 0, 10000000, 80000000, 45000000, 170000000, 15000000, 108000000, 3500000, 0, 0, 0, 10000000]"
34256,34256,16,Simon,57df2f5dc3a3681d4b00249a,2,131006,Sam Trammell,8,/pvf0cmYdw3Fi2F5HjP2QHgxRKoC.jpg,"[10641, 440, 253116, 135647, 132923, 191566, 222935, 69129, 300667, 300090, 340243, 332411, 374617, 3178]",14,"[65000000, 40000000, 0, 0, 0, 0, 12000000, 0, 5000000, 2000000, 0, 18000000, 0, 0]"
34257,34257,18,Shannon,57df2f75c3a368141f00e269,1,149665,Kali Rocha,10,/jAVDvtUNZg8IiwpLBeyAeZRfDQI.jpg,"[10641, 1597, 10994, 693, 13160, 38007, 26388, 85414, 253312, 72784, 40692]",11,"[65000000, 55000000, 0, 80000000, 10000000, 0, 1987650, 0, 0, 14000000, 0]"
34258,34258,5,Cammie,52fe4449c3a36847f808d4bb,1,59592,Izabella Miko,3,/lprtuEFB96FaqfJSWkEvYO4AFm4.jpg,"[6282, 12484, 13021, 18823, 18865, 38540, 243683, 212769, 9817, 74254, 31453, 288710, 19392, 273059, 152912]",15,"[45000000, 5000000, 0, 125000000, 0, 0, 45000000, 15, 0, 130000, 0, 0, 0, 0, 0]"
34268,34268,52,College guy,58f4b5b9c3a3680867024430,2,9656,Johnny Knoxville,19,/vUultoYGh6mZraKoKPbuwkIZqRD.jpg,"[6282, 2185, 13201, 608, 9012, 11358, 13702, 9787, 6519, 20668, 9927, 16433, 12094, 14158, 16290, 35221, 65851, 135708, 76640, 87818, 95755, 31460, 208134, 82679, 98566, 273641, 317655, 301348, 270774, 453053]",30,"[45000000, 40000000, 0, 140000000, 5000000, 56000000, 15000000, 25000000, 50000000, 3000000, 0, 0, 11000000, 0, 20000000, 0, 0, 0, 30000000, 6000000, 2000000, 0, 15000000, 14000000, 125000000, 0, 0, 0, 32000000, 0]"
34271,34271,28,Young Pilot #2,5551f52bc3a3683d3b000c24,2,65717,Jon Hamm,13,/wb14AA6u8dqA0XNweRIeKXatzzc.jpg,"[5551, 10590, 15647, 13173, 38007, 10200, 34653, 34544, 10192, 23168, 38568, 23629, 55721, 38850, 80038, 152795, 152795, 198185, 133790, 211672, 287689, 372411, 331313, 339403, 374430, 458506]",26,"[65000000, 75000000, 1000000, 0, 0, 80000000, 7000000, 110000000, 165000000, 37000000, 30000, 82000000, 32500000, 2000000, 0, 0, 0, 25000000, 0, 74000000, 0, 0, 40000000, 34000000, 0, 0]"
34273,34273,5,Larry,59436e81c3a3686c2c01acc2,2,83721,Scott Cohen,4,/hYAGNWaiLj2zY3kj7TBUkJuGoTV.jpg,"[277726, 140511, 15647, 40082, 14533, 110147, 14786, 30121, 52505, 80389, 24676, 277710, 254918, 342464, 371445, 18866]",16,"[0, 0, 1000000, 0, 0, 0, 0, 0, 30000000, 35000000, 0, 0, 0, 0, 0, 0]"
